INDEX;CONC;PREC;TMAX;TMIN;VMIN;DIR;VMAX
11/02/16;0;0.8;13.5;2.8;0.9;1;5.8
12/02/16;0;26.0;12.1;6;1.2;1;8.0
13/02/16;0;8.6;13.2;7.9;1.1;7;6.4
14/02/16;0.40;19.0;14.5;9.7;1.5;3;9.5
15/02/16;0;7.8;10.9;7;1.8;3;9.6
16/02/16;0;29.6;12.7;7.6;5.3;1;19.1
17/02/16;0;10.2;8.9;5.2;1.4;0;12.3
18/02/16;0.80;2.4;13.1;4.7;0.7;7;5.1
19/02/16;0;5.8;13;6.5;1.2;3;7.0
20/02/16;0.40;1.4;13.7;2.9;1.0;1;8.0
21/02/16;0;0.0;12.7;6.2;1.0;6;4.5
22/02/16;0.80;0.0;16.7;5.9;0.7;6;4.9
23/02/16;0;4.4;15.4;9.4;0.9;5;6.0
24/02/16;1.99;1.6;16.6;10;0.9;1;5.1
25/02/16;0.80;2.4;14.5;8.1;0.8;5;6.3
26/02/16;0;9.0;12;7.2;0.8;6;5.2
27/02/16;0;7.8;13.8;7.6;1.4;5;9.0
28/02/16;0;13.2;13.8;9;2.3;6;13.1
29/02/16;0;14.0;12.5;6.8;1.6;3;7.8
01/03/16;0;6.6;15.2;3.8;1.3;6;9.1
03/03/16;0;5.2;11.5;5.3;2.7;5;11.7
04/03/16;5.58;0.0;13.7;2.6;1.2;3;7.2
05/03/16;14.34;0.0;15.2;7.9;2.4;3;11.4
06/03/16;8.77;13.8;13.6;5.4;1.3;5;11.0
07/03/16;15.94;13.2;11.2;4.3;0.9;3;4.3
08/03/16;2.79;8.4;9.1;4.3;1.5;1;9.7
09/03/16;2.39;4.6;10;4.1;3.6;6;12.8
10/03/16;0;0.0;13.4;7.1;3.4;0;11.0
11/03/16;0;0.0;13.5;8.9;3.8;0;12.0
12/03/16;0;0.0;14.2;10.3;3.6;1;11.6
13/03/16;0.80;0.0;11.7;9.6;4.2;1;12.9
15/03/16;0.80;0.0;15.6;6.9;1.9;1;9.8
16/03/16;3.19;0.0;13;8.2;4.4;1;13.6
17/03/16;1.59;0.0;13.2;8.2;5.2;0;13.7
18/03/16;0.80;0.0;19.2;8.7;2.0;1;10.7
19/03/16;1.20;0.0;17.8;4.5;0.9;3;6.3
20/03/16;1.20;0.0;16.7;7.2;0.8;1;4.5
21/03/16;3.19;4.6;16.1;9.9;1.8;1;10.3
22/03/16;2.39;1.8;17.3;12.2;6.3;0;18.2
23/03/16;1.59;0.0;12.8;7.7;4.5;1;17.1
24/03/16;0;0.0;16.4;7.2;2.7;2;11.9
25/03/16;5.18;0.0;17.1;2.3;0.8;6;4.9
26/03/16;5.18;0.0;19.8;5;0.8;3;4.2
27/03/16;3.59;0.0;18;5.9;1.0;5;5.7
28/03/16;3.59;11.2;16.9;10.2;1.1;1;7.3
29/03/16;4.78;1.4;19.8;10.2;1.1;3;6.6
30/03/16;3.19;0.0;21;9.5;1.0;1;4.9
31/03/16;9.16;0.0;22.9;9.5;0.8;3;3.7
01/04/16;0;0.0;22.4;12.2;1.2;6;5.9
03/04/16;0;0.0;24.2;9.7;0.7;3;3.5
04/04/16;5.18;0.0;24.7;11.4;1.2;3;7.3
05/04/16;61.76;0.0;25.7;10.9;0.8;1;4.1
06/04/16;28.29;0.0;27.6;10;0.8;3;5.2
07/04/16;21.52;0.0;26.5;9.8;0.8;5;4.1
08/04/16;3.19;0.0;16.9;11.1;0.6;0;4.0
09/04/16;2.39;1.2;16.1;8.2;1.0;6;5.4
10/04/16;0.80;0.8;20.5;8.7;1.1;1;6.2
11/04/16;0;0.0;21.9;8;1.1;6;5.2
12/04/16;0;0.0;22.9;8.5;1.0;3;4.6
13/04/16;19.13;0.0;22.3;10.4;0.9;3;5.8
14/04/16;23.11;0.0;20.8;10.5;1.6;5;6.2
15/04/16;24.70;0.0;23.1;7.8;1.2;6;8.8
16/04/16;14.34;0.0;23.9;8.7;1.5;6;7.7
17/04/16;23.51;0.0;22.5;13;1.2;3;6.5
19/04/16;21.52;0.0;20.7;10.1;2.7;5;15.9
20/04/16;17.13;0.0;23.2;8;2.7;6;12.1
21/04/16;34.67;0.0;24.5;8.4;1.2;6;5.0
22/04/16;16.73;0.2;21.4;11.8;0.9;3;5.3
23/04/16;5.98;7.0;14.4;11.9;0.8;5;5.7
24/04/16;0.40;25.2;16.4;8.9;1.8;3;11.8
27/04/16;7.17;0.0;17.4;9.7;2.2;7;11.4
28/04/16;18.73;0.0;17.7;8.7;0.7;3;4.0
29/04/16;14.74;0.0;21.3;7.1;1.7;3;8.4
30/04/16;25.90;0.0;22.1;7.7;0.8;3;5.0
01/05/16;0;26.2;19.1;9.9;1.8;7;11.5
03/05/16;0;5.8;22.8;11.2;1.8;0;10.0
04/05/16;5.18;2.8;23.6;10.6;1.4;1;6.4
05/05/16;41.44;0.0;20.2;13;3.1;6;10.7
06/05/16;41.44;0.0;24.2;9.6;1.4;1;5.8
07/05/16;16.73;0.0;24.1;9.8;1.4;5;11.3
08/05/16;1.99;0.0;22.4;13.5;0.9;3;5.0
09/05/16;2.79;0.4;24.2;14;0.9;3;5.0
10/05/16;0.80;0.2;24.9;15.2;1.0;1;6.6
11/05/16;0;0.0;19.6;15.5;0.6;6;4.0
12/05/16;0;18.8;20;14.2;2.2;4;9.9
13/05/16;33.47;0.0;20;13.8;1.7;3;9.3
14/05/16;28.69;18.0;22.8;13;1.2;5;6.7
15/05/16;13.95;3.2;22.2;13;0.9;7;5.9
16/05/16;10.76;13.6;20.5;10.2;2.2;3;13.8
17/05/16;17.93;1.0;21.8;10.4;0.9;3;4.3
18/05/16;44.63;0.0;23;9.4;1.1;6;6.6
19/05/16;11.16;0.0;21.1;11.6;1.4;3;11.7
20/05/16;13.55;5.2;22.2;11.5;2.4;0;10.9
21/05/16;45.42;0.0;26.9;10;1.1;6;5.8
22/05/16;31.88;0.0;27.9;11.2;0.9;3;4.7
23/05/16;31.08;0.0;18.8;13;2.0;6;10.7
24/05/16;32.27;5.6;21.5;10.2;1.6;5;9.1
25/05/16;42.24;0.0;23.3;11.9;1.1;1;5.9
26/05/16;70.53;0.0;26.6;11;0.8;6;3.8
27/05/16;165.36;0.0;29.9;14.2;1.0;3;7.1
28/05/16;60.96;0.0;30.2;14.8;1.0;5;6.5
29/05/16;17.53;0.2;21.9;16.3;1.4;1;6.9
30/05/16;78.10;12.0;23.5;14.4;2.0;5;10.3
31/05/16;37.45;0.0;22.7;11.9;1.5;3;8.7
01/06/16;0;0.0;21.9;13.6;1.0;5;7.3
03/06/16;0;9.2;22.4;15.1;0.7;5;4.8
04/06/16;7.97;1.2;22.9;16.1;0.7;3;3.6
05/06/16;14.74;1.0;25.5;15.4;1.0;3;5.4
06/06/16;30.68;0.0;26.5;13.7;1.0;3;9.7
07/06/16;14.34;2.2;28.9;14.7;1.1;3;6.4
08/06/16;2.79;0.0;27;16.1;0.9;0;10.6
09/06/16;1.99;5.6;22.4;16.4;1.1;1;5.9
10/06/16;0.40;0.2;25.9;17.3;1.8;1;7.3
11/06/16;1.20;0.0;26.5;17.3;1.3;3;6.7
12/06/16;0;0.0;24.9;17.4;1.2;3;8.7
21/06/16;37.85;0.0;29.2;14.3;1.0;5;5.4
22/06/16;25.50;0.0;30.4;15.2;2.2;3;9.8
23/06/16;36.66;0.0;32.2;18.9;3.0;6;11.4
24/06/16;44.23;0.0;34.9;19.6;1.3;4;6.1
25/06/16;40.24;0.0;32.2;21.2;1.3;3;7.5
26/06/16;26.30;0.0;32.4;18.8;1.3;3;6.7
27/06/16;29.88;0.0;29.1;17;1.3;1;7.3
28/06/16;28.29;0.0;31.5;17.2;1.1;1;5.4
29/06/16;44.23;0.0;31.5;17.5;1.0;6;4.8
30/06/16;20.32;0.0;31.2;18.9;1.2;3;6.4
01/07/16;0;0.0;32.5;17.9;1.1;3;5.0
03/07/16;0;0.0;31.5;19.5;1.2;1;6.4
04/07/16;4.38;0.0;31.4;16.3;2.6;6;9.3
05/07/16;30.28;0.0;34.6;20.6;1.3;3;7.0
06/07/16;18.33;0.0;33.7;21.2;1.1;6;10.2
07/07/16;15.54;0.0;35.6;20.3;1.1;6;5.5
08/07/16;16.34;0.0;33.5;19.6;1.3;3;8.0
09/07/16;3.19;0.0;33.6;19.9;1.1;1;5.7
10/07/16;0.40;0.0;35.8;20.3;1.0;6;5.3
11/07/16;0;0.0;35.8;19.9;1.0;3;5.3
12/07/16;0;0.0;34.7;21;1.2;3;6.2
13/07/16;9.56;0.0;30.3;19.8;1.6;3;8.9
14/07/16;8.77;0.0;28.2;17.7;1.3;6;7.2
15/07/16;9.16;5.6;22.4;14.9;3.3;1;17.2
16/07/16;4.78;0.0;28.5;13.8;1.4;1;6.3
17/07/16;8.37;0.0;29.8;15.1;1.2;6;5.9
18/07/16;13.15;0.0;31.9;16;1.3;3;7.0
19/07/16;9.56;0.0;34;16.6;1.1;3;6.0
20/07/16;13.15;0.0;34.5;18.3;1.2;3;5.9
21/07/16;5.98;0.0;33.1;17;1.1;3;5.3
22/07/16;7.57;0.0;34.9;17.1;1.0;6;7.5
23/07/16;5.58;0.0;31.7;21;1.2;3;6.3
24/07/16;3.59;0.2;32.8;21.6;1.7;0;9.6
25/07/16;2.79;1.2;33.5;20.1;1.0;5;7.2
26/07/16;3.98;3.4;33.7;18.5;1.1;3;7.5
27/07/16;3.59;0.0;35.3;19.8;1.1;6;9.8
28/07/16;5.98;0.0;34;20.6;1.2;6;9.4
29/07/16;5.58;0.0;33.5;19;1.3;3;6.2
30/07/16;3.59;0.0;32.4;19;1.2;1;5.8
31/07/16;2.39;0.0;33.7;19.5;1.1;3;7.6
01/08/16;0;0.0;31.7;20.4;1.3;1;10.4
03/08/16;0.40;0.0;34.4;19.7;1.0;3;5.5
04/08/16;0.80;0.0;34.6;20.3;1.3;5;6.4
05/08/16;26.70;0.2;29;17.7;1.5;3;10.7
06/08/16;19.52;9.4;27.6;17.9;3.1;5;12.1
07/08/16;7.57;0.0;28.6;19;3.0;1;12.3
09/08/16;3.19;0.0;33.4;16.2;1.1;6;5.1
10/08/16;0;0.0;31;17.4;2.2;3;12.4
11/08/16;0;0.0;26;17.6;4.3;1;18.5
12/08/16;0;0.0;27.5;14.6;2.2;1;9.1
13/08/16;2.39;0.0;30.7;14.3;1.8;6;8.7
14/08/16;2.39;0.0;34.2;15.8;1.0;6;4.8
15/08/16;4.38;0.0;33.7;17.8;1.2;6;6.9
16/08/16;5.58;0.0;31.6;17.4;1.4;3;7.6
17/08/16;0.80;0.0;29.5;18.9;1.4;3;7.3
18/08/16;2.39;0.0;29.9;20.4;1.3;3;7.4
19/08/16;4.78;0.6;30.9;20.5;1.0;3;5.0
20/08/16;5.58;0.0;33.2;19.1;1.0;1;5.4
21/08/16;3.59;0.0;32.7;21.2;1.0;1;5.8
22/08/16;2.79;0.0;28.3;20;3.4;3;12.8
23/08/16;0.40;0.0;29.4;17.6;2.8;1;13.1
24/08/16;2.79;0.0;31.1;21.5;3.1;1;13.1
25/08/16;1.20;0.0;31.1;21;3.6;0;13.0
26/08/16;1.99;0.0;32.1;19.2;3.3;1;11.2
27/08/16;0.40;0.0;34;18.9;1.0;0;5.9
28/08/16;0.40;0.0;33;17.1;1.2;6;6.2
29/08/16;0.80;0.0;31.4;19.6;1.1;3;5.8
30/08/16;3.19;0.0;30.7;19.5;1.7;5;9.1
31/08/16;0.40;2.0;29.4;18.4;1.8;5;8.7
01/09/16;0;0.0;33.2;15.9;0.8;6;4.5
02/09/16;0;0.0;34;16.9;0.9;6;5.4
03/09/16;0;0.0;33.6;17.8;1.0;3;6.7
04/09/16;3.59;0.0;31.4;19.3;1.2;3;7.1
05/09/16;19.13;0.0;31.8;21.7;1.4;5;10.9
06/09/16;3.59;0.0;29.4;16.6;2.3;3;13.0
07/09/16;8.37;1.4;25.4;18.9;3.8;1;14.3
09/09/16;3.59;0.0;30;19.7;2.3;1;10.1
10/09/16;0.40;0.0;30.4;20.2;1.8;6;9.8
11/09/16;0;0.0;30.5;19.2;2.0;5;9.2
12/09/16;0;0.0;31.5;18.7;1.8;6;7.7
13/09/16;3.19;0.0;32.5;17.4;0.9;7;9.8
14/09/16;4.38;7.2;31.4;16.2;0.9;3;6.5
15/09/16;1.20;0.0;25.4;18;0.8;6;5.5
16/09/16;0;10.2;21.1;16.2;0.8;5;6.4
17/09/16;0.40;43.4;23.8;15.9;1.0;3;6.7
18/09/16;0.40;7.0;22.2;15;0.8;7;5.1
19/09/16;1.20;0.0;25.5;13.4;0.8;6;6.3
20/09/16;1.59;0.6;26.5;14;0.8;5;5.0
21/09/16;0.40;0.0;25.2;14.7;2.5;6;9.9
22/09/16;0.80;0.0;24.4;16.2;3.2;0;8.8
23/09/16;1.20;0.0;25.9;11.9;0.8;3;4.0
24/09/16;1.99;0.0;27.1;13.7;1.3;6;6.8
25/09/16;1.20;0.0;26.5;11.3;1.2;5;6.2
26/09/16;0.80;0.0;26.8;11.5;1.5;6;9.4
27/09/16;0.80;0.0;26.5;11;1.3;6;6.5
28/09/16;0.40;0.0;26.1;12.3;1.6;5;7.2
29/09/16;1.99;0.0;25.8;11.8;0.8;6;5.4
30/09/16;0.80;0.0;24.7;15.1;0.8;3;4.8
01/10/16;0.80;0.0;25.1;13.9;0.7;3;4.0
02/10/16;0.40;44.0;24.4;16.8;1.1;6;7.3
03/10/16;0.40;1.8;24.9;15.3;1.6;3;7.6
04/10/16;0;0.0;23.3;9.1;1.6;6;10.0
05/10/16;39.85;0.0;22.5;9.9;1.3;1;11.4
06/10/16;12.75;1.0;18.4;11.8;4.1;0;12.1
07/10/16;18.33;1.0;19.2;10.5;2.8;1;10.4
09/10/16;2.39;6.4;18.8;12.1;2.7;1;9.5
10/10/16;0;0.6;15.9;9.6;4.2;0;13.3
11/10/16;0;0.0;12.9;8.8;1.8;1;9.7
12/10/16;0;0.2;18;5.7;1.0;0;5.0
13/10/16;0;0.0;14.9;7.9;1.6;7;11.6
14/10/16;0;6.6;22.4;12.2;2.0;1;12.0
15/10/16;0.40;41.8;22.7;13.5;0.5;3;3.2
16/10/16;0.80;0.0;22.1;13;0.6;0;2.9
17/10/16;0;0.2;20.9;11.6;0.4;6;2.0
18/10/16;0;2.8;20.6;14.8;0.6;6;4.6
19/10/16;0.40;1.0;19.8;13.9;0.6;1;4.7
20/10/16;0;8.4;16.7;13.5;0.7;6;3.4
21/10/16;0.80;5.0;18;10;1.6;3;7.3
22/10/16;1.20;0.0;19.5;7;0.5;5;2.4
23/10/16;0.40;0.0;17.7;9.6;0.4;1;2.7
24/10/16;0;0.0;22.8;15.1;0.4;6;2.8
25/10/16;0;0.0;22.6;16.9;0.4;5;2.3
26/10/16;0;0.0;23.1;15.8;0.6;5;5.9
27/10/16;0.40;41.0;19;13.6;3.6;1;12.1
28/10/16;0;0.0;17.8;11.6;2.9;1;12.6
29/10/16;0;0.0;22.5;6.5;0.7;6;5.2
30/10/16;0.40;0.0;23.6;7.6;0.4;6;2.8
31/10/16;0;0.0;20.9;7.8;1.5;6;9.3
01/11/16;0;0.0;19.9;7.3;0.5;7;3.9
02/11/16;0;0.0;19.8;14.1;1.1;6;8.8
03/11/16;0.40;0.6;19.5;11.6;2.6;5;12.4
04/11/16;7.57;0.0;17.6;9.3;0.6;1;5.6
05/11/16;14.74;3.8;18.1;12.6;0.9;4;9.4
06/11/16;49.01;37.2;19.3;12.4;1.8;3;11.0
07/11/16;13.15;20.4;16.6;8.4;1.5;7;8.7
09/11/16;1.99;0.8;13.5;3.7;1.0;6;6.1
10/11/16;0;7.8;13.2;6.3;0.6;1;3.5
11/11/16;0;0.0;13.7;6.7;1.5;1;9.7
12/11/16;0;20.0;13.6;3;0.9;1;7.0
13/11/16;0;0.0;11.6;1.7;0.3;6;2.0
14/11/16;0;0.2;12.4;4.6;4.1;5;13.6
15/11/16;0;0.0;11.3;3.6;4.5;1;13.4
16/11/16;0;0.0;14.1;0.3;0.3;1;2.2
17/11/16;0;0.0;13.4;5.2;0.3;5;2.1
18/11/16;0;1.0;15.6;10.7;0.5;2;4.1
19/11/16;0;5.6;16.2;12.9;1.0;1;8.7
20/11/16;0;12.0;18.4;11.6;0.4;1;2.1
21/11/16;0.40;1.6;17.9;13.3;0.6;3;3.1
22/11/16;0;0.0;18.7;12.2;0.6;7;3.4
23/11/16;0;0.0;18.8;11.1;0.5;6;3.3
24/11/16;0;0.0;17.4;10.3;0.6;5;3.4
25/11/16;0;5.0;17.6;10.3;0.7;1;5.0
26/11/16;0.40;0.0;15.8;7.5;0.4;1;2.8
27/11/16;0;0.0;13;6.4;0.5;5;2.7
28/11/16;0;0.2;14.4;5;3.0;1;14.6
29/11/16;0;0.0;7.2;3.3;3.3;1;14.6
30/11/16;0;0.0;10.7;-0.3;1.3;0;8.7
01/12/16;0;0.0;9.6;-1.4;0.3;6;2.4
02/12/16;0;0.0;12.6;6.2;0.8;5;5.0
03/12/16;0.40;0.0;12.4;6;1.1;2;9.0
04/12/16;12.75;0.0;14.4;8.3;2.1;1;7.9
05/12/16;35.46;0.0;13.4;5.5;0.2;6;3.0
06/12/16;23.11;0.0;15.7;3.3;0.5;5;4.0
07/12/16;7.57;0.0;15.6;3.5;2.2;7;10.9
09/12/16;1.59;0.0;9;0.1;0.2;5;2.1
10/12/16;0.40;0.0;13.8;2.3;0.3;5;2.5
11/12/16;0;0.0;13.9;7.5;0.6;7;3.9
12/12/16;0;0.2;16.3;3.6;0.9;7;6.5
13/12/16;0.40;0.0;13;0.1;0.3;6;2.5
14/12/16;0;0.0;8.2;2.1;0.2;5;2.0
15/12/16;0;3.2;14.3;3.6;0.6;5;5.3
16/12/16;0;0.2;10.6;1.4;2.7;6;11.5
17/12/16;0;0.0;9.4;1.7;4.0;0;11.8
18/12/16;0;0.0;10.3;-1.8;0.3;3;2.6
19/12/16;0;0.0;9.7;-0.9;1.7;1;10.9
20/12/16;0;0.4;12.9;9.5;5.0;1;15.1
21/12/16;0;1.2;15;5.9;5.0;0;13.0
22/12/16;0;0.0;13.6;1.9;0.3;5;3.1
23/12/16;0;0.0;12.7;0;0.3;5;2.8
24/12/16;0;0.2;10.5;-0.4;0.3;3;2.1
25/12/16;0;0.2;11.9;4.7;0.2;5;2.4
28/12/16;0;0.2;13.4;0;0.5;5;4.0
29/12/16;0;0.2;10;1.1;2.2;6;9.8
30/12/16;0;0.0;9.6;3.1;3.2;0;11.7
31/12/16;0;0.0;11.7;-1.4;0.9;1;6.1
01/01/17;0;0.0;8.4;-3.4;0.1;6;1.9
02/01/17;0;2.0;10.1;3.9;0.8;6;5.5
03/01/17;0.80;19.6;9.7;3.2;2.4;6;11.4
04/01/17;8.77;0.0;9.6;-1.4;0.7;1;5.1
06/01/17;54.19;0.0;3.7;-2.5;2.3;1;9.8
07/01/17;0.80;0.0;4.2;-4.6;1.2;1;5.9
08/01/17;2.39;0.0;5.5;-3.7;0.9;4;6.9
09/01/17;0.40;0.0;7.5;-4.3;0.7;6;4.1
10/01/17;0;0.0;5.6;-3.2;2.5;4;12.4
11/01/17;0;0.0;6.9;-1.6;2.2;1;11.0
13/01/17;0;2.6;12.1;-0.8;1.6;5;10.3
14/01/17;0;4.2;7.8;-3.4;0.5;1;2.9
15/01/17;0;0.2;6.1;-0.9;3.3;5;12.2
16/01/17;0;0.0;4.4;1.2;5.7;1;16.4
17/01/17;0;0.0;3.8;1.3;6.1;1;17.3
18/01/17;0;0.0;5.1;3.2;5.1;0;17.7
19/01/17;0;0.0;6.2;3.2;4.1;1;14.7
20/01/17;0;0.0;7.5;3.2;6.3;0;13.6
21/01/17;0;0.0;8.3;0.5;5.6;0;13.9
22/01/17;0;0.0;10.5;5.3;6.1;1;13.0
23/01/17;0;0.0;11.2;7;6.4;0;14.7
24/01/17;0;0.0;12.4;7.9;5.0;1;12.3
25/01/17;0;0.0;11.2;5.5;4.9;1;13.3
26/01/17;0;0.0;12.6;0.3;1.9;1;9.0
27/01/17;0;0.0;12.9;-0.7;0.4;1;3.4
28/01/17;0;0.0;14.4;1.2;0.8;5;6.2
29/01/17;0;0.0;13.9;0;0.4;7;2.7
30/01/17;0;0.0;9;0.4;0.3;5;2.6
31/01/17;0;3.8;11;6;0.4;3;2.4
01/02/17;0;0.2;12.7;10.1;0.5;3;3.1
02/02/17;0;0.4;12.8;10.5;0.8;6;2.8
03/02/17;0;4.0;15.8;10.7;1.4;1;8.0
04/02/17;5.58;3.4;13.3;8.6;1.5;5;11.4
06/02/17;47.81;20.4;10.7;7.4;2.7;3;11.5
07/02/17;2.39;2.0;13.4;6.6;3.2;2;15.3
08/02/17;1.20;0.0;11.7;4;3.4;5;15.2
09/02/17;2.39;0.0;8.2;6;7.2;1;18.8
10/02/17;0;0.0;9.7;5.5;4.3;1;13.1
11/02/17;0;0.0;14.8;2.6;0.7;0;5.0
13/02/17;0;0.0;17.5;5.3;2.0;6;11.1
14/02/17;0;0.0;15.1;5.8;3.5;1;12.8
15/02/17;0;0.0;15.9;0.9;0.6;6;3.8
16/02/17;0;0.0;14.8;0.9;0.5;5;3.8
17/02/17;0;0.4;13.3;9.6;0.7;5;4.8
18/02/17;0;5.0;15.2;4.4;2.0;6;7.4
19/02/17;0.40;0.0;14.9;0.5;0.6;6;4.2
20/02/17;0;0.0;15;1.9;0.6;5;3.7
21/02/17;0;0.0;14.4;2.8;0.7;6;8.0
22/02/17;0.80;0.0;14;5.1;0.7;6;3.8
23/02/17;0;0.0;14.7;10.7;0.8;3;5.3
24/02/17;0;3.2;12.7;9.3;1.1;5;10.7
25/02/17;0;27.2;12.4;7.2;6.0;1;18.1
26/02/17;0;0.0;16.8;4.6;1.9;1;10.4
27/02/17;0;0.0;15.3;1.1;0.6;6;6.7
28/02/17;0;0.0;15.5;8;2.6;5;13.2
01/03/17;0;2.6;16.2;8.2;1.7;5;9.3
02/03/17;0;0.6;14.3;8.7;1.0;3;6.2
03/03/17;0;0.0;17.5;8.6;0.6;3;3.7
04/03/17;6.38;0.0;14.2;8.6;1.1;3;5.5
05/03/17;19.92;16.0;12.1;6.8;1.4;5;8.3
06/03/17;39.45;10.6;13.9;7.6;1.7;6;11.4
07/03/17;3.59;35.0;16;7.7;2.8;7;12.7
08/03/17;0.40;0.0;16.3;6.4;2.9;1;10.9
09/03/17;0;0.0;18.6;2.3;0.8;6;5.9
10/03/17;0.80;0.0;20.4;3.8;2.2;5;15.9
11/03/17;0;0.0;17;4.6;2.5;1;9.1
13/03/17;0.80;0.0;16.7;3.4;2.7;5;9.6
14/03/17;1.99;0.0;21.1;3.8;1.1;6;6.1
15/03/17;0.80;0.0;21;3.9;1.5;6;8.5
16/03/17;2.39;0.0;21.3;4.5;0.7;6;5.3
17/03/17;1.59;0.0;19.1;4.8;1.1;6;7.9
18/03/17;2.39;0.0;18.7;8.4;1.4;6;6.4
19/03/17;8.37;0.0;18.8;12;0.7;5;4.1
20/03/17;1.20;0.0;19.4;11.8;0.6;3;5.0
21/03/17;3.98;0.0;19.1;9.3;0.5;3;3.5
22/03/17;1.59;0.0;17.7;12.9;0.8;0;3.7
23/03/17;0.80;1.6;19.3;11.9;1.1;5;6.4
24/03/17;2.39;0.0;23.9;9.9;1.8;6;10.5
25/03/17;3.19;0.0;24.2;10.5;1.4;3;8.3
26/03/17;1.99;2.0;16.8;8.8;1.6;6;9.2
27/03/17;1.99;0.6;14.9;6.6;3.1;1;15.0
28/03/17;4.78;0.0;19.9;3.3;2.4;1;9.1
29/03/17;9.96;0.0;23.7;3.8;1.2;3;8.7
30/03/17;7.97;0.0;25.7;6.6;0.9;6;6.1
31/03/17;5.98;0.0;25;7.6;0.8;6;6.3
01/04/17;0;0.0;22.7;6.7;0.8;6;6.7
02/04/17;0;0.0;19.4;11.5;1.7;3;9.9
03/04/17;0;0.6;23.2;13.6;3.0;1;10.3
04/04/17;9.56;0.0;23.6;9;1.0;6;9.2
05/04/17;21.52;0.2;19.9;10.6;3.1;6;10.2
06/04/17;51.80;0.0;19.6;8;0.6;1;6.8
07/04/17;4.38;0.4;22.2;6;0.8;6;5.1
08/04/17;1.59;0.0;23.9;7.1;0.8;6;5.3
09/04/17;2.79;0.0;25.4;7.6;0.9;3;5.1
10/04/17;0.80;0.0;24.3;10;1.1;6;7.5
11/04/17;0;0.0;22.7;11.4;0.8;1;5.3
13/04/17;21.52;0.0;22;12.3;1.4;5;8.4
14/04/17;18.73;0.0;23.7;8.7;1.0;3;5.5
15/04/17;13.15;0.0;18.7;14.1;0.7;7;3.7
16/04/17;17.13;0.2;23.5;10.8;1.3;1;7.5
25/04/17;17.93;0.0;21;11.5;1.5;5;7.4
26/04/17;6.77;0.0;19.4;13.9;2.5;5;13.6
27/04/17;20.32;0.0;20.5;11.2;1.5;7;6.7
28/04/17;9.96;24.8;16.3;7.2;1.8;7;12.5
29/04/17;10.36;0.0;18.2;4.8;2.4;6;10.0
30/04/17;22.31;0.0;20.5;5;1.9;0;7.3
01/05/17;0;0.0;19.7;7.3;1.2;6;7.5
02/05/17;0;5.8;19.4;8.6;1.1;1;7.4
03/05/17;0;0.0;20.3;10.9;1.0;3;7.6
04/05/17;6.38;1.8;19.5;11.3;0.8;3;6.0
05/05/17;18.73;5.6;22.6;11.7;0.8;5;4.7
06/05/17;35.46;0.2;17.4;11.9;0.7;6;5.4
07/05/17;3.59;11.0;19.2;10.6;0.8;4;6.5
08/05/17;1.59;3.8;20.7;9.8;0.9;1;7.5
09/05/17;3.19;5.8;19.3;11.4;2.4;1;10.7
10/05/17;0.40;0.0;24.2;8.8;1.0;7;6.6
11/05/17;0;0.0;24.1;12.2;0.8;3;5.9
12/05/17;0;0.0;24.3;14.1;1.0;5;6.0
13/05/17;47.42;0.0;23.6;14.4;1.6;2;7.8
14/05/17;25.90;0.0;23.6;12.4;1.1;6;5.8
15/05/17;23.11;3.6;24.8;13.6;1.7;3;10.2
16/05/17;34.67;0.0;25.5;14.6;2.5;1;9.6
17/05/17;25.10;0.0;27;13.9;2.6;1;8.6
18/05/17;86.46;0.0;28;16;1.3;1;5.4
19/05/17;74.11;0.0;25.3;14.4;1.3;5;8.6
20/05/17;47.42;0.2;23.2;14.6;1.2;7;8.0
21/05/17;38.25;0.4;25.8;13.8;2.0;3;9.8
22/05/17;56.98;0.0;28.6;12.9;1.0;5;6.7
23/05/17;96.03;0.0;27.8;12.8;1.1;3;6.2
24/05/17;76.10;0.0;27.3;13.4;0.9;3;5.4
25/05/17;55.38;0.0;27.4;14;1.7;3;7.5
26/05/17;46.62;0.0;27.4;15.2;1.7;3;8.4
27/05/17;64.55;0.0;29.6;15.5;1.5;1;5.8
28/05/17;71.32;0.0;30.7;14.4;1.1;3;5.1
29/05/17;84.07;0.0;31.5;15.2;1.2;5;6.5
31/05/17;64.95;0.0;30.2;15.3;1.0;1;6.7
01/06/17;0;0.0;29.6;14.8;1.2;3;5.5
02/06/17;0;0.0;29.6;14.5;1.1;3;6.4
03/06/17;0.40;0.0;30.3;15.6;1.2;6;5.3
04/06/17;3.19;0.0;28.6;15.9;1.3;3;6.9
05/06/17;29.88;0.0;30;15.2;0.9;6;8.1
06/06/17;37.45;0.0;25.5;18.3;1.2;3;8.4
07/06/17;2.79;0.0;26.6;14.8;1.5;3;7.7
08/06/17;1.59;0.0;28.1;14.2;3.1;6;9.6
09/06/17;1.99;0.0;31.1;15.2;1.3;3;4.8
10/06/17;2.39;0.0;31;16.6;0.9;6;5.3
11/06/17;0;0.0;32.6;16.4;1.7;3;8.0
12/06/17;0;0.0;33.8;18;1.2;4;6.4
13/06/17;35.06;0.0;33.6;18;1.2;3;6.4
14/06/17;23.91;0.0;33;19.5;1.1;3;6.0
15/06/17;17.13;0.0;32.5;18.8;1.4;3;11.0
